x,data
1.188059402970148512e+05,5.520980059327210698e-01
1.188559427971398545e+05,5.519599917830179114e-01
1.189059452972648578e+05,5.518220121342645168e-01
1.189559477973898756e+05,5.516840669778361184e-01
1.190059502975148789e+05,5.515461563051105021e-01
1.190559527976398822e+05,5.514082801074671192e-01
1.191059552977648855e+05,5.512704383762880855e-01
1.191559577978898888e+05,5.511326311029572933e-01
1.192059602980149066e+05,5.509948582788609661e-01
1.192559627981399099e+05,5.508571198953874370e-01
1.193059652982649131e+05,5.507194159439272596e-01
1.193559677983899164e+05,5.505817464158728747e-01
1.194059702985149197e+05,5.504441113026193877e-01
1.194559727986399375e+05,5.503065105955633474e-01
1.195059752987649408e+05,5.501689442861043000e-01
1.195559777988899441e+05,5.500314123656431242e-01
1.196059802990149474e+05,5.498939148255833631e-01
1.196559827991399507e+05,5.497564516573305582e-01
1.197059852992649685e+05,5.496190228522924714e-01
1.197559877993899718e+05,5.494816284018787522e-01
1.198059902995149750e+05,5.493442682975016034e-01
1.198559927996399783e+05,5.492069425305750041e-01
1.199059952997649816e+05,5.490696510925152651e-01
1.199559977998899994e+05,5.489323939747409176e-01
1.200060003000150027e+05,5.487951711686724909e-01
1.200560028001400060e+05,5.486579826657325132e-01
1.201060053002650093e+05,5.485208284573460658e-01
1.201560078003900126e+05,5.483837085349402285e-01
1.202060103005150304e+05,5.482466228899438576e-01
1.202560128006400337e+05,5.481095715137883628e-01
1.203060153007650370e+05,5.479725543979072633e-01
1.203560178008900402e+05,5.478355715337361875e-01
1.204060203010150435e+05,5.476986229127125405e-01
1.204560228011400613e+05,5.475617085262765027e-01
1.205060253012650646e+05,5.474248283658699199e-01
1.205560278013900679e+05,5.472879824229369694e-01
1.206060303015150712e+05,5.471511706889238269e-01
1.206560328016400745e+05,5.470143931552791106e-01
1.207060353017650923e+05,5.468776498134532149e-01
1.207560378018900956e+05,5.467409406548987549e-01
1.208060403020150989e+05,5.466042656710706771e-01
1.208560428021401021e+05,5.464676248534259262e-01
1.209060453022651200e+05,5.463310181934236676e-01
1.209560478023901233e+05,5.461944456825249539e-01
1.210060503025151265e+05,5.460579073121931692e-01
1.210560528026401298e+05,5.459214030738941403e-01
1.211060553027651331e+05,5.457849329590950260e-01
1.211560578028901509e+05,5.456484969592658718e-01
1.212060603030151542e+05,5.455120950658784995e-01
1.212560628031401575e+05,5.453757272704070624e-01
1.213060653032651608e+05,5.452393935643274903e-01
1.213560678033901640e+05,5.451030939391182661e-01
1.214060703035151819e+05,5.449668283862595386e-01
1.214560728036401852e+05,5.448305968972343427e-01
1.215060753037651884e+05,5.446943994635269348e-01
1.215560778038901917e+05,5.445582360766243468e-01
1.216060803040151950e+05,5.444221067280153870e-01
1.216560828041402128e+05,5.442860114091910839e-01
1.217060853042652161e+05,5.441499501116447979e-01
1.217560878043902194e+05,5.440139228268717764e-01
1.218060903045152227e+05,5.438779295463693764e-01
1.218560928046402259e+05,5.437419702616373973e-01
1.219060953047652438e+05,5.436060449641771930e-01
1.219560978048902471e+05,5.434701536454928927e-01
1.220061003050152503e+05,5.433342962970902912e-01
1.220561028051402536e+05,5.431984729104775145e-01
1.221061053052652569e+05,5.430626834771645761e-01
1.221561078053902747e+05,5.429269279886640431e-01
1.222061103055152780e+05,5.427912064364901479e-01
1.222561128056402813e+05,5.426555188121596762e-01
1.223061153057652846e+05,5.425198651071910794e-01
1.223561178058902879e+05,5.423842453131051400e-01
1.224061203060153057e+05,5.422486594214249722e-01
1.224561228061403090e+05,5.421131074236754666e-01
1.225061253062653122e+05,5.419775893113838450e-01
1.225561278063903155e+05,5.418421050760793278e-01
1.226061303065153188e+05,5.417066547092933559e-01
1.226561328066403366e+05,5.415712382025593685e-01
1.227061353067653399e+05,5.414358555474130252e-01
1.227561378068903432e+05,5.413005067353919841e-01
1.228061403070153465e+05,5.411651917580363458e-01
1.228561428071403498e+05,5.410299106068877650e-01
1.229061453072653676e+05,5.408946632734904503e-01
1.229561478073903709e+05,5.407594497493907193e-01
1.230061503075153742e+05,5.406242700261366663e-01
1.230561528076403774e+05,5.404891240952788278e-01
1.231061553077653807e+05,5.403540119483698501e-01
1.231561578078903985e+05,5.402189335769641554e-01
1.232061603080154018e+05,5.400838889726186087e-01
1.232561628081404051e+05,5.399488781268920734e-01
1.233061653082654084e+05,5.398139010313456332e-01
1.233561678083904262e+05,5.396789576775421482e-01
1.234061703085154295e+05,5.395440480570470321e-01
1.234561728086404328e+05,5.394091721614273638e-01
1.235061753087654361e+05,5.392743299822528869e-01
1.235561778088904393e+05,5.391395215110947881e-01
1.236061803090154572e+05,5.390047467395268077e-01
1.236561828091404604e+05,5.388700056591247955e-01
1.237061853092654637e+05,5.387352982614664887e-01
1.237561878093904670e+05,5.386006245381318447e-01
1.238061903095154703e+05,5.384659844807029305e-01
1.238561928096404881e+05,5.383313780807638116e-01
1.239061953097654914e+05,5.381968053299008847e-01
1.239561978098904947e+05,5.380622662197024342e-01
1.240062003100154980e+05,5.379277607417589646e-01
1.240562028101405012e+05,5.377932888876629791e-01
1.241062053102655191e+05,5.376588506490092012e-01
1.241562078103905224e+05,5.375244460173943528e-01
1.242062103105155256e+05,5.373900749844173763e-01
1.242562128106405289e+05,5.372557375416792125e-01
1.243062153107655322e+05,5.371214336807829115e-01
1.243562178108905500e+05,5.369871633933335220e-01
1.244062203110155533e+05,5.368529266709386460e-01
1.244562228111405566e+05,5.367187235052073291e-01
1.245062253112655599e+05,5.365845538877511700e-01
1.245562278113905631e+05,5.364504178101837661e-01
1.246062303115155810e+05,5.363163152641206022e-01
1.246562328116405843e+05,5.361822462411796053e-01
1.247062353117655875e+05,5.360482107329805901e-01
1.247562378118905908e+05,5.359142087311453695e-01
1.248062403120155941e+05,5.357802402272981990e-01
1.248562428121406119e+05,5.356463052130649993e-01
1.249062453122656152e+05,5.355124036800742449e-01
1.249562478123906185e+05,5.353785356199559642e-01
1.250062503125156218e+05,5.352447010243427394e-01
1.250562528126406251e+05,5.351108998848690401e-01
1.251062553127656429e+05,5.349771321931714452e-01
1.251562578128906462e+05,5.348433979408886429e-01
1.252062603130156494e+05,5.347096971196614312e-01
1.252562628131406527e+05,5.345760297211326062e-01
1.253062653132656560e+05,5.344423957369471845e-01
1.253562678133906738e+05,5.343087951587521811e-01
1.254062703135156771e+05,5.341752279781967205e-01
1.254562728136406804e+05,5.340416941869320366e-01
1.255062753137656837e+05,5.339081937766113617e-01
1.255562778138906870e+05,5.337747267388902594e-01
1.256062803140157048e+05,5.336412930654260700e-01
1.256562828141407081e+05,5.335078927478783539e-01
1.257062853142657113e+05,5.333745257779087812e-01
1.257562878143907146e+05,5.332411921471811311e-01
1.258062903145157325e+05,5.331078918473610706e-01
1.258562928146407357e+05,5.329746248701165978e-01
1.259062953147657390e+05,5.328413912071178204e-01
1.259562978148907423e+05,5.327081908500366225e-01
1.260063003150157456e+05,5.325750237905472195e-01
1.260563028151407634e+05,5.324418900203257143e-01
1.261063053152657667e+05,5.323087895310505413e-01
1.261563078153907700e+05,5.321757223144022442e-01
1.262063103155157733e+05,5.320426883620629210e-01
1.262563128156407765e+05,5.319096876657174455e-01
1.263063153157657944e+05,5.317767202170522456e-01
1.263563178158907976e+05,5.316437860077560806e-01
1.264063203160158009e+05,5.315108850295197085e-01
1.264563228161408042e+05,5.313780172740359964e-01
1.265063253162658075e+05,5.312451827330000320e-01
1.265563278163908253e+05,5.311123813981085684e-01
1.266063303165158286e+05,5.309796132610608010e-01
1.266563328166408319e+05,5.308468783135580349e-01
1.267063353167658352e+05,5.307141765473032402e-01
1.267563378168908384e+05,5.305815079540019408e-01
1.268063403170158563e+05,5.304488725253614367e-01
1.268563428171408596e+05,5.303162702530912487e-01
1.269063453172658628e+05,5.301837011289026735e-01
1.269563478173908661e+05,5.300511651445096728e-01
1.270063503175158694e+05,5.299186622916276512e-01
1.270563528176408872e+05,5.297861925619744561e-01
1.271063553177658905e+05,5.296537559472698220e-01
1.271563578178908938e+05,5.295213524392358151e-01
1.272063603180158971e+05,5.293889820295961668e-01
1.272563628181409003e+05,5.292566447100770510e-01
1.273063653182659182e+05,5.291243404724064181e-01
1.273563678183909215e+05,5.289920693083146608e-01
1.274063703185159247e+05,5.288598312095337262e-01
1.274563728186409280e+05,5.287276261677981148e-01
1.275063753187659313e+05,5.285954541748439928e-01
1.275563778188909491e+05,5.284633152224099684e-01
1.276063803190159524e+05,5.283312093022364264e-01
1.276563828191409557e+05,5.281991364060660832e-01
1.277063853192659590e+05,5.280670965256433202e-01
1.277563878193909622e+05,5.279350896527149617e-01
1.278063903195159801e+05,5.278031157790297190e-01
1.278563928196409834e+05,5.276711748963384130e-01
1.279063953197659866e+05,5.275392669963938630e-01
1.279563978198909899e+05,5.274073920709509977e-01
1.280064003200159932e+05,5.272755501117669663e-01
1.280564028201410110e+05,5.271437411106005833e-01
1.281064053202660143e+05,5.270119650592132166e-01
1.281564078203910176e+05,5.268802219493677885e-01
1.282064103205160209e+05,5.267485117728297750e-01
1.282564128206410387e+05,5.266168345213662061e-01
1.283064153207660420e+05,5.264851901867466655e-01
1.283564178208910453e+05,5.263535787607424021e-01
1.284064203210160485e+05,5.262220002351269965e-01
1.284564228211410518e+05,5.260904546016759165e-01
1.285064253212660697e+05,5.259589418521667392e-01
1.285564278213910729e+05,5.258274619783790405e-01
1.286064303215160762e+05,5.256960149720946163e-01
1.286564328216410795e+05,5.255646008250970391e-01
1.287064353217660828e+05,5.254332195291723240e-01
1.287564378218911006e+05,5.253018710761081511e-01
1.288064403220161039e+05,5.251705554576944213e-01
1.288564428221411072e+05,5.250392726657231446e-01
1.289064453222661105e+05,5.249080226919884407e-01
1.289564478223911137e+05,5.247768055282862054e-01
1.290064503225161316e+05,5.246456211664145552e-01
1.290564528226411348e+05,5.245144695981736049e-01
1.291064553227661381e+05,5.243833508153658007e-01
1.291564578228911414e+05,5.242522648097951432e-01
1.292064603230161447e+05,5.241212115732680754e-01
1.292564628231411625e+05,5.239901910975927057e-01
1.293064653232661658e+05,5.238592033745799181e-01
1.293564678233911691e+05,5.237282483960417068e-01
1.294064703235161724e+05,5.235973261537928414e-01
1.294564728236411756e+05,5.234664366396496460e-01
1.295064753237661935e+05,5.233355798454308871e-01
1.295564778238911967e+05,5.232047557629571077e-01
1.296064803240162000e+05,5.230739643840510711e-01
1.296564828241412033e+05,5.229432057005374279e-01
1.297064853242662066e+05,5.228124797042429384e-01
1.297564878243912244e+05,5.226817863869962499e-01
1.298064903245162277e+05,5.225511257406286747e-01
1.298564928246412310e+05,5.224204977569726349e-01
1.299064953247662343e+05,5.222899024278633284e-01
1.299564978248912375e+05,5.221593397451376184e-01
1.300065003250162554e+05,5.220288097006344774e-01
1.300565028251412587e+05,5.218983122861950985e-01
1.301065053252662619e+05,5.217678474936625621e-01
1.301565078253912652e+05,5.216374153148819470e-01
1.302065103255162685e+05,5.215070157417003305e-01
1.302565128256412863e+05,5.213766487659671212e-01
1.303065153257662896e+05,5.212463143795335041e-01
1.303565178258912929e+05,5.211160125742526628e-01
1.304065203260162962e+05,5.209857433419801120e-01
1.304565228261413140e+05,5.208555066745729212e-01
1.305065253262663173e+05,5.207253025638908239e-01
1.305565278263913206e+05,5.205951310017949973e-01
1.306065303265163238e+05,5.204649919801490610e-01
1.306565328266413271e+05,5.203348854908184107e-01
1.307065353267663450e+05,5.202048115256705518e-01
1.307565378268913482e+05,5.200747700765750992e-01
1.308065403270163515e+05,5.199447611354037768e-01
1.308565428271413548e+05,5.198147846940300854e-01
1.309065453272663581e+05,5.196848407443295237e-01
1.309565478273913759e+05,5.195549292781800332e-01
1.310065503275163792e+05,5.194250502874613318e-01
1.310565528276413825e+05,5.192952037640550245e-01
1.311065553277664003e+05,5.191653896998449369e-01
1.311565578278914036e+05,5.190356080867170041e-01
1.312065603280164069e+05,5.189058589165589375e-01
1.312565628281414101e+05,5.187761421812605578e-01
1.313065653282664134e+05,5.186464578727137953e-01
1.313565678283914167e+05,5.185168059828126896e-01
1.314065703285164200e+05,5.183871865034530568e-01
1.314565728286414233e+05,5.182575994265330444e-01
1.315065753287664265e+05,5.181280447439523540e-01
1.315565778288914298e+05,5.179985224476132410e-01
1.316065803290164622e+05,5.178690325294196262e-01
1.316565828291414655e+05,5.177395749812776504e-01
1.317065853292664688e+05,5.176101497950953423e-01
1.317565878293914720e+05,5.174807569627830617e-01
1.318065903295164753e+05,5.173513964762526118e-01
1.318565928296414786e+05,5.172220683274183495e-01
1.319065953297664819e+05,5.170927725081964077e-01
1.319565978298914852e+05,5.169635090105050290e-01
1.320066003300164884e+05,5.168342778262642323e-01
1.320566028301415208e+05,5.167050789473964789e-01
1.321066053302665241e+05,5.165759123658261176e-01
1.321566078303915274e+05,5.164467780734791624e-01
1.322066103305165307e+05,5.163176760622840700e-01
1.322566128306415339e+05,5.161886063241711842e-01
1.323066153307665372e+05,5.160595688510726253e-01
1.323566178308915405e+05,5.159305636349230673e-01
1.324066203310165438e+05,5.158015906676586271e-01
1.324566228311415471e+05,5.156726499412177533e-01
1.325066253312665503e+05,5.155437414475410041e-01
1.325566278313915827e+05,5.154148651785704915e-01
1.326066303315165860e+05,5.152860211262508816e-01
1.326566328316415893e+05,5.151572092825285054e-01
1.327066353317665926e+05,5.150284296393519146e-01
1.327566378318915959e+05,5.148996821886714370e-01
1.328066403320165991e+05,5.147709669224396212e-01
1.328566428321416024e+05,5.146422838326111249e-01
1.329066453322666057e+05,5.145136329111421603e-01
1.329566478323916090e+05,5.143850141499913819e-01
1.330066503325166123e+05,5.142564275411193320e-01
1.330566528326416446e+05,5.141278730764883287e-01
1.331066553327666479e+05,5.139993507480632440e-01
1.331566578328916512e+05,5.138708605478106151e-01
1.332066603330166545e+05,5.137424024676987555e-01
1.332566628331416578e+05,5.136139764996983104e-01
1.333066653332666610e+05,5.134855826357819231e-01
1.333566678333916643e+05,5.133572208679241244e-01
1.334066703335166676e+05,5.132288911881016658e-01
1.334566728336416709e+05,5.131005935882928526e-01
1.335066753337666742e+05,5.129723280604784330e-01
1.335566778338917065e+05,5.128440945966409314e-01
1.336066803340167098e+05,5.127158931887650928e-01
1.336566828341417131e+05,5.125877238288375493e-01
1.337066853342667164e+05,5.124595865088467095e-01
1.337566878343917197e+05,5.123314812207834246e-01
1.338066903345167229e+05,5.122034079566400999e-01
1.338566928346417262e+05,5.120753667084114724e-01
1.339066953347667295e+05,5.119473574680941663e-01
1.339566978348917328e+05,5.118193802276868043e-01
1.340067003350167361e+05,5.116914349791898964e-01
1.340567028351417684e+05,5.115635217146061731e-01
1.341067053352667717e+05,5.114356404259402522e-01
1.341567078353917750e+05,5.113077911051987501e-01
1.342067103355167783e+05,5.111799737443902814e-01
1.342567128356417816e+05,5.110521883355253481e-01
1.343067153357667848e+05,5.109244348706167838e-01
1.343567178358917881e+05,5.107967133416790873e-01
1.344067203360167914e+05,5.106690237407288668e-01
1.344567228361417947e+05,5.105413660597846182e-01
1.345067253362668271e+05,5.104137402908670573e-01
1.345567278363918304e+05,5.102861464259987878e-01
1.346067303365168336e+05,5.101585844572043005e-01
1.346567328366418369e+05,5.100310543765103066e-01
1.347067353367668402e+05,5.099035561759454049e-01
1.347567378368918435e+05,5.097760898475399705e-01
1.348067403370168468e+05,5.096486553833267097e-01
1.348567428371418500e+05,5.095212527753399945e-01
1.349067453372668533e+05,5.093938820156166392e-01
1.349567478373918566e+05,5.092665430961949014e-01
1.350067503375168890e+05,5.091392360091153702e-01
1.350567528376418923e+05,5.090119607464207441e-01
1.351067553377668955e+05,5.088847173001553870e-01
1.351567578378918988e+05,5.087575056623657721e-01
1.352067603380169021e+05,5.086303258251004822e-01
1.352567628381419054e+05,5.085031777804097652e-01
1.353067653382669087e+05,5.083760615203463118e-01
1.353567678383919119e+05,5.082489770369643667e-01
1.354067703385169152e+05,5.081219243223205062e-01
1.354567728386419185e+05,5.079949033684730830e-01
1.355067753387669509e+05,5.078679141674824482e-01
1.355567778388919542e+05,5.077409567114109512e-01
1.356067803390169574e+05,5.076140309923232730e-01
1.356567828391419607e+05,5.074871370022853156e-01
1.357067853392669640e+05,5.073602747333657570e-01
1.357567878393919673e+05,5.072334441776346070e-01
1.358067903395169706e+05,5.071066453271644292e-01
1.358567928396419738e+05,5.069798781740294524e-01
1.359067953397669771e+05,5.068531427103057929e-01
1.359567978398919804e+05,5.067264389280718984e-01
1.360068003400170128e+05,5.065997668194077708e-01
1.360568028401420161e+05,5.064731263763957436e-01
1.361068053402670193e+05,5.063465175911200378e-01
1.361568078403920226e+05,5.062199404556666504e-01
1.362068103405170259e+05,5.060933949621239103e-01
1.362568128406420292e+05,5.059668811025818114e-01
1.363068153407670325e+05,5.058403988691324571e-01
1.363568178408920357e+05,5.057139482538699493e-01
1.364068203410170390e+05,5.055875292488903883e-01
1.364568228411420423e+05,5.054611418462916506e-01
1.365068253412670747e+05,5.053347860381737222e-01
1.365568278413920780e+05,5.052084618166388097e-01
1.366068303415170813e+05,5.050821691737906738e-01
1.366568328416420845e+05,5.049559081017352957e-01
1.367068353417670878e+05,5.048296785925805441e-01
1.367568378418920911e+05,5.047034806384362859e-01
1.368068403420170944e+05,5.045773142314142756e-01
1.368568428421420977e+05,5.044511793636285990e-01
1.369068453422671009e+05,5.043250760271946742e-01
1.369568478423921333e+05,5.041990042142304729e-01
1.370068503425171366e+05,5.040729639168557430e-01
1.370568528426421399e+05,5.039469551271920089e-01
1.371068553427671432e+05,5.038209778373631265e-01
1.371568578428921464e+05,5.036950320394947278e-01
1.372068603430171497e+05,5.035691177257142215e-01
1.372568628431421530e+05,5.034432348881512365e-01
1.373068653432671563e+05,5.033173835189374001e-01
1.373568678433921596e+05,5.031915636102062273e-01
1.374068703435171628e+05,5.030657751540930089e-01
1.374568728436421952e+05,5.029400181427353678e-01
1.375068753437671985e+05,5.028142925682725917e-01
1.375568778438922018e+05,5.026885984228460780e-01
1.376068803440172051e+05,5.025629356985992224e-01
1.376568828441422083e+05,5.024373043876773082e-01
1.377068853442672116e+05,5.023117044822275057e-01
1.377568878443922149e+05,5.021861359743990949e-01
1.378068903445172182e+05,5.020605988563432431e-01
1.378568928446422215e+05,5.019350931202130051e-01
1.379068953447672247e+05,5.018096187581636558e-01
1.379568978448922571e+05,5.016841757623521358e-01
1.380069003450172604e+05,5.015587641249376061e-01
1.380569028451422637e+05,5.014333838380810038e-01
1.381069053452672670e+05,5.013080348939451536e-01
1.381569078453922702e+05,5.011827172846951006e-01
1.382069103455172735e+05,5.010574310024976663e-01
1.382569128456422768e+05,5.009321760395216705e-01
1.383069153457672801e+05,5.008069523879379314e-01
1.383569178458922834e+05,5.006817600399190438e-01
1.384069203460172866e+05,5.005565989876399335e-01
1.384569228461423190e+05,5.004314692232770811e-01
1.385069253462673223e+05,5.003063707390090764e-01
1.385569278463923256e+05,5.001813035270167296e-01
1.386069303465173289e+05,5.000562675794822942e-01
1.386569328466423322e+05,4.999312628885903553e-01
1.387069353467673354e+05,4.998062894465273298e-01
1.387569378468923387e+05,4.996813472454815219e-01
1.388069403470173420e+05,4.995564362776434009e-01
1.388569428471423453e+05,4.994315565352051012e-01
1.389069453472673486e+05,4.993067080103609778e-01
1.389569478473923809e+05,4.991818906953070512e-01
1.390069503475173842e+05,4.990571045822416729e-01
1.390569528476423875e+05,4.989323496633648602e-01
1.391069553477673908e+05,4.988076259308785732e-01
1.391569578478923941e+05,4.986829333769868255e-01
1.392069603480173973e+05,4.985582719938956853e-01
1.392569628481424006e+05,4.984336417738128300e-01
1.393069653482674039e+05,4.983090427089482688e-01
1.393569678483924072e+05,4.981844747915136762e-01
1.394069703485174396e+05,4.980599380137227250e-01
1.394569728486424428e+05,4.979354323677912530e-01
1.395069753487674461e+05,4.978109578459367635e-01
1.395569778488924494e+05,4.976865144403788688e-01
1.396069803490174527e+05,4.975621021433390689e-01
1.396569828491424560e+05,4.974377209470408068e-01
1.397069853492674592e+05,4.973133708437095235e-01
1.397569878493924625e+05,4.971890518255724922e-01
1.398069903495174658e+05,4.970647638848590399e-01
1.398569928496424691e+05,4.969405070138003255e-01
1.399069953497675015e+05,4.968162812046295618e-01
1.399569978498925047e+05,4.966920864495819599e-01
1.400070003500175080e+05,4.965679227408943963e-01
1.400570028501425113e+05,4.964437900708059681e-01
1.401070053502675146e+05,4.963196884315576596e-01
1.401570078503925179e+05,4.961956178153921759e-01
1.402070103505175211e+05,4.960715782145544983e-01
1.402570128506425244e+05,4.959475696212912732e-01
1.403070153507675277e+05,4.958235920278512010e-01
1.403570178508925310e+05,4.956996454264849805e-01
1.404070203510175634e+05,4.955757298094449759e-01
1.404570228511425667e+05,4.954518451689858827e-01
1.405070253512675699e+05,4.953279914973641729e-01
1.405570278513925732e+05,4.952041687868380393e-01
1.406070303515175765e+05,4.950803770296679507e-01
1.406570328516425798e+05,4.949566162181159856e-01
1.407070353517675831e+05,4.948328863444464987e-01
1.407570378518925863e+05,4.947091874009253987e-01
1.408070403520175896e+05,4.945855193798208704e-01
1.408570428521425929e+05,4.944618822734029306e-01
1.409070453522676253e+05,4.943382760739432613e-01
1.409570478523926286e+05,4.942147007737159314e-01
1.410070503525176318e+05,4.940911563649967309e-01
1.410570528526426351e+05,4.939676428400631147e-01
1.411070553527676384e+05,4.938441601911949808e-01
1.411570578528926417e+05,4.937207084106737254e-01
1.412070603530176450e+05,4.935972874907829100e-01
1.412570628531426482e+05,4.934738974238079279e-01
1.413070653532676515e+05,4.933505382020361152e-01
1.413570678533926548e+05,4.932272098177568620e-01
1.414070703535176872e+05,4.931039122632611682e-01
1.414570728536426905e+05,4.929806455308423097e-01
1.415070753537676937e+05,4.928574096127953386e-01
1.415570778538926970e+05,4.927342045014172500e-01
1.416070803540177003e+05,4.926110301890068710e-01
1.416570828541427036e+05,4.924878866678651379e-01
1.417070853542677069e+05,4.923647739302947079e-01
1.417570878543927101e+05,4.922416919686004033e-01
1.418070903545177134e+05,4.921186407750886560e-01
1.418570928546427458e+05,4.919956203420680629e-01
1.419070953547677491e+05,4.918726306618492194e-01
1.419570978548927524e+05,4.917496717267442752e-01
1.420071003550177556e+05,4.916267435290677668e-01
1.420571028551427589e+05,4.915038460611356741e-01
1.421071053552677622e+05,4.913809793152663086e-01
1.421571078553927655e+05,4.912581432837797024e-01
1.422071103555177688e+05,4.911353379589977197e-01
1.422571128556427720e+05,4.910125633332444450e-01
1.423071153557677753e+05,4.908898193988455172e-01
1.423571178558928077e+05,4.907671061481286845e-01
1.424071203560178110e+05,4.906444235734238046e-01
1.424571228561428143e+05,4.905217716670622341e-01
1.425071253562678176e+05,4.903991504213776054e-01
1.425571278563928208e+05,4.902765598287052717e-01
1.426071303565178241e+05,4.901539998813824739e-01
1.426571328566428274e+05,4.900314705717486174e-01
1.427071353567678307e+05,4.899089718921446623e-01
1.427571378568928340e+05,4.897865038349138445e-01
1.428071403570178372e+05,4.896640663924010095e-01
1.428571428571428696e+05,4.895416595569530571e-01
1.429071453572678729e+05,4.894192833209189408e-01
1.429571478573928762e+05,4.892969376766492795e-01
1.430071503575178795e+05,4.891746226164967459e-01
1.430571528576428827e+05,4.890523381328158448e-01
1.431071553577678860e+05,4.889300842179630235e-01
1.431571578578928893e+05,4.888078608642966727e-01
1.432071603580178926e+05,4.886856680641770700e-01
1.432571628581428959e+05,4.885635058099663808e-01
1.433071653582678991e+05,4.884413740940287130e-01
1.433571678583929315e+05,4.883192729087300621e-01
1.434071703585179348e+05,4.881972022464383110e-01
1.434571728586429381e+05,4.880751620995234519e-01
1.435071753587679414e+05,4.879531524603569759e-01
1.435571778588929446e+05,4.878311733213127055e-01
1.436071803590179479e+05,4.877092246747660176e-01
1.436571828591429512e+05,4.875873065130944539e-01
1.437071853592679545e+05,4.874654188286774437e-01
1.437571878593929578e+05,4.873435616138960258e-01
1.438071903595179610e+05,4.872217348611336263e-01
1.438571928596429934e+05,4.870999385627750033e-01
1.439071953597679967e+05,4.869781727112074132e-01
1.439571978598930000e+05,4.868564372988196665e-01
1.440072003600180033e+05,4.867347323180024055e-01
1.440572028601430065e+05,4.866130577611484376e-01
1.441072053602680098e+05,4.864914136206522910e-01
1.441572078603930131e+05,4.863697998889104368e-01
1.442072103605180164e+05,4.862482165583212890e-01
1.442572128606430197e+05,4.861266636212850933e-01
1.443072153607680521e+05,4.860051410702040386e-01
1.443572178608930553e+05,4.858836488974822565e-01
1.444072203610180586e+05,4.857621870955256549e-01
1.444572228611430619e+05,4.856407556567421957e-01
1.445072253612680652e+05,4.855193545735415617e-01
1.445572278613930685e+05,4.853979838383354894e-01
1.446072303615180717e+05,4.852766434435375476e-01
1.446572328616430750e+05,4.851553333815631919e-01
1.447072353617680783e+05,4.850340536448297657e-01
1.447572378618930816e+05,4.849128042257564997e-01
1.448072403620181140e+05,4.847915851167645673e-01
1.448572428621431172e+05,4.846703963102771406e-01
1.449072453622681205e+05,4.845492377987189458e-01
1.449572478623931238e+05,4.844281095745169852e-01
1.450072503625181271e+05,4.843070116300999817e-01
1.450572528626431304e+05,4.841859439578984348e-01
1.451072553627681336e+05,4.840649065503450088e-01
1.451572578628931369e+05,4.839438993998739780e-01
1.452072603630181402e+05,4.838229224989217259e-01
1.452572628631431435e+05,4.837019758399263569e-01
1.453072653632681759e+05,4.835810594153279740e-01
1.453572678633931791e+05,4.834601732175686783e-01
1.454072703635181824e+05,4.833393172390921255e-01
1.454572728636431857e+05,4.832184914723441915e-01
1.455072753637681890e+05,4.830976959097725287e-01
1.455572778638931923e+05,4.829769305438265103e-01
1.456072803640181955e+05,4.828561953669577300e-01
1.456572828641431988e+05,4.827354903716193357e-01
1.457072853642682021e+05,4.826148155502665293e-01
1.457572878643932054e+05,4.824941708953565112e-01
1.458072903645182378e+05,4.823735563993480358e-01
1.458572928646432410e+05,4.822529720547021337e-01
1.459072953647682443e+05,4.821324178538814453e-01
1.459572978648932476e+05,4.820118937893505540e-01
1.460073003650182509e+05,4.818913998535760412e-01
1.460573028651432542e+05,4.817709360390262097e-01
1.461073053652682574e+05,4.816505023381713047e-01
1.461573078653932607e+05,4.815300987434835145e-01
1.462073103655182640e+05,4.814097252474368038e-01
1.462573128656432673e+05,4.812893818425071912e-01
1.463073153657682997e+05,4.811690685211722496e-01
1.463573178658933030e+05,4.810487852759118277e-01
1.464073203660183062e+05,4.809285320992074952e-01
1.464573228661433095e+05,4.808083089835425428e-01
1.465073253662683128e+05,4.806881159214023702e-01
1.465573278663933161e+05,4.805679529052740984e-01
1.466073303665183194e+05,4.804478199276468464e-01
1.466573328666433226e+05,4.803277169810115099e-01
1.467073353667683259e+05,4.802076440578608718e-01
1.467573378668933583e+05,4.800876011506896579e-01
1.468073403670183616e+05,4.799675882519945369e-01
1.468573428671433649e+05,4.798476053542737874e-01
1.469073453672683681e+05,4.797276524500278527e-01
1.469573478673933714e+05,4.796077295317588418e-01
1.470073503675183747e+05,4.794878365919708618e-01
1.470573528676433780e+05,4.793679736231698518e-01
1.471073553677683813e+05,4.792481406178635828e-01
1.471573578678933845e+05,4.791283375685618795e-01
1.472073603680183878e+05,4.790085644677761212e-01
1.472573628681434202e+05,4.788888213080197964e-01
1.473073653682684235e+05,4.787691080818083367e-01
1.473573678683934268e+05,4.786494247816587833e-01
1.474073703685184300e+05,4.785297714000902314e-01
1.474573728686434333e+05,4.784101479296235526e-01
1.475073753687684366e+05,4.782905543627815614e-01
1.475573778688934399e+05,4.781709906920889597e-01
1.476073803690184432e+05,4.780514569100721700e-01
1.476573828691434464e+05,4.779319530092597246e-01
1.477073853692684497e+05,4.778124789821817098e-01
1.477573878693934821e+05,4.776930348213702660e-01
1.478073903695184854e+05,4.775736205193595874e-01
1.478573928696434887e+05,4.774542360686853670e-01
1.479073953697684919e+05,4.773348814618853519e-01
